season,competition,matchweek,home_team_id,away_team_id,kickoff_at,venue,home_score,away_score,status
2025/26,Premier League,4,a0000001-0000-4000-8000-000000000013,a0000001-0000-4000-8000-000000000012,2025-09-13T17:30:00+01:00,,,scheduled
2025/26,Premier League,4,a0000001-0000-4000-8000-000000000004,a0000001-0000-4000-8000-000000000007,2025-09-13T20:00:00+01:00,,,scheduled
2025/26,Premier League,4,a0000001-0000-4000-8000-000000000006,a0000001-0000-4000-8000-00000000000c,2025-09-14T14:00:00+01:00,,,scheduled
2025/26,Premier League,4,a0000001-0000-4000-8000-00000000000d,a0000001-0000-4000-8000-00000000000e,2025-09-14T16:30:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-00000000000c,a0000001-0000-4000-8000-000000000009,2025-09-20T12:30:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000005,a0000001-0000-4000-8000-000000000012,2025-09-20T15:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000006,a0000001-0000-4000-8000-000000000010,2025-09-20T15:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000013,a0000001-0000-4000-8000-000000000008,2025-09-20T15:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000014,a0000001-0000-4000-8000-00000000000b,2025-09-20T15:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-00000000000e,a0000001-0000-4000-8000-000000000007,2025-09-20T17:30:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-00000000000a,a0000001-0000-4000-8000-000000000004,2025-09-20T20:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000011,a0000001-0000-4000-8000-000000000002,2025-09-21T14:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000003,a0000001-0000-4000-8000-00000000000f,2025-09-21T14:00:00+01:00,,,scheduled
2025/26,Premier League,5,a0000001-0000-4000-8000-000000000001,a0000001-0000-4000-8000-00000000000d,2025-09-21T16:30:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000004,a0000001-0000-4000-8000-00000000000e,2025-09-27T12:30:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000007,a0000001-0000-4000-8000-000000000005,2025-09-27T15:00:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000008,a0000001-0000-4000-8000-00000000000c,2025-09-27T15:00:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-00000000000b,a0000001-0000-4000-8000-000000000003,2025-09-27T15:00:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-00000000000d,a0000001-0000-4000-8000-000000000006,2025-09-27T15:00:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000010,a0000001-0000-4000-8000-000000000011,2025-09-27T17:30:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000012,a0000001-0000-4000-8000-000000000014,2025-09-27T20:00:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000002,a0000001-0000-4000-8000-00000000000a,2025-09-28T14:00:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-00000000000f,a0000001-0000-4000-8000-000000000001,2025-09-28T16:30:00+01:00,,,scheduled
2025/26,Premier League,6,a0000001-0000-4000-8000-000000000009,a0000001-0000-4000-8000-000000000013,2025-09-29T20:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000003,a0000001-0000-4000-8000-00000000000a,2025-10-03T20:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-00000000000b,a0000001-0000-4000-8000-000000000012,2025-10-04T12:30:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000001,a0000001-0000-4000-8000-000000000013,2025-10-04T15:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-00000000000e,a0000001-0000-4000-8000-000000000011,2025-10-04T15:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000007,a0000001-0000-4000-8000-00000000000c,2025-10-04T17:30:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000009,a0000001-0000-4000-8000-000000000008,2025-10-05T14:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000002,a0000001-0000-4000-8000-000000000006,2025-10-05T14:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-00000000000f,a0000001-0000-4000-8000-000000000010,2025-10-05T14:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000014,a0000001-0000-4000-8000-000000000005,2025-10-05T14:00:00+01:00,,,scheduled
2025/26,Premier League,7,a0000001-0000-4000-8000-000000000004,a0000001-0000-4000-8000-00000000000d,2025-10-05T16:30:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000010,a0000001-0000-4000-8000-000000000007,2025-10-18T12:30:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000005,a0000001-0000-4000-8000-00000000000f,2025-10-18T15:00:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000006,a0000001-0000-4000-8000-00000000000b,2025-10-18T15:00:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000008,a0000001-0000-4000-8000-000000000003,2025-10-18T15:00:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-00000000000d,a0000001-0000-4000-8000-000000000009,2025-10-18T15:00:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000011,a0000001-0000-4000-8000-000000000014,2025-10-18T15:00:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-00000000000a,a0000001-0000-4000-8000-000000000001,2025-10-18T17:30:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000012,a0000001-0000-4000-8000-000000000002,2025-10-19T14:00:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-00000000000c,a0000001-0000-4000-8000-00000000000e,2025-10-19T16:30:00+01:00,,,scheduled
2025/26,Premier League,8,a0000001-0000-4000-8000-000000000013,a0000001-0000-4000-8000-000000000004,2025-10-20T20:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-00000000000b,a0000001-0000-4000-8000-000000000013,2025-10-24T20:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000007,a0000001-0000-4000-8000-000000000011,2025-10-25T15:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-00000000000f,a0000001-0000-4000-8000-00000000000a,2025-10-25T15:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-00000000000e,a0000001-0000-4000-8000-000000000005,2025-10-25T17:30:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000004,a0000001-0000-4000-8000-00000000000c,2025-10-25T20:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000001,a0000001-0000-4000-8000-000000000008,2025-10-26T14:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000003,a0000001-0000-4000-8000-000000000010,2025-10-26T14:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000002,a0000001-0000-4000-8000-00000000000d,2025-10-26T14:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000014,a0000001-0000-4000-8000-000000000006,2025-10-26T14:00:00+01:00,,,scheduled
2025/26,Premier League,9,a0000001-0000-4000-8000-000000000009,a0000001-0000-4000-8000-000000000012,2025-10-26T16:30:00+01:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000005,a0000001-0000-4000-8000-00000000000b,2025-11-01T15:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000006,a0000001-0000-4000-8000-000000000001,2025-11-01T15:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000008,a0000001-0000-4000-8000-000000000004,2025-11-01T15:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-00000000000a,a0000001-0000-4000-8000-000000000014,2025-11-01T15:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000010,a0000001-0000-4000-8000-00000000000e,2025-11-01T15:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000012,a0000001-0000-4000-8000-000000000007,2025-11-01T17:30:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-00000000000c,a0000001-0000-4000-8000-000000000002,2025-11-01T20:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000013,a0000001-0000-4000-8000-00000000000f,2025-11-02T14:00:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-00000000000d,a0000001-0000-4000-8000-000000000003,2025-11-02T16:30:00+00:00,,,scheduled
2025/26,Premier League,10,a0000001-0000-4000-8000-000000000011,a0000001-0000-4000-8000-000000000009,2025-11-03T20:00:00+00:00,,,scheduled
